,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
11,0.771,0.439,0,-5.835,0,0.1,0.974,0.000452,0.13,0.892,157.436,audio_features,5zKlKlmfKl5xnALE2ZskEB,spotify:track:5zKlKlmfKl5xnALE2ZskEB,https://api.spotify.com/v1/tracks/5zKlKlmfKl5xnALE2ZskEB,https://api.spotify.com/v1/audio-analysis/5zKlKlmfKl5xnALE2ZskEB,110088,4
12,0.881,0.553,1,-7.376,1,0.0487,0.075,0.0,0.0639,0.835,99.022,audio_features,0sgx4UjoIrLB8rFURf3tIr,spotify:track:0sgx4UjoIrLB8rFURf3tIr,https://api.spotify.com/v1/tracks/0sgx4UjoIrLB8rFURf3tIr,https://api.spotify.com/v1/audio-analysis/0sgx4UjoIrLB8rFURf3tIr,225093,4
13,0.825,0.433,5,-13.085,0,0.337,0.0585,0.0,0.0618,0.687,127.686,audio_features,0GGPUysb8GpCG76dQH63te,spotify:track:0GGPUysb8GpCG76dQH63te,https://api.spotify.com/v1/tracks/0GGPUysb8GpCG76dQH63te,https://api.spotify.com/v1/audio-analysis/0GGPUysb8GpCG76dQH63te,200960,4
14,0.664,0.687,5,-6.172,0,0.173,0.00659,0.0,0.135,0.525,86.348,audio_features,4o6ZuLYr04LqFQNiSGVK4u,spotify:track:4o6ZuLYr04LqFQNiSGVK4u,https://api.spotify.com/v1/tracks/4o6ZuLYr04LqFQNiSGVK4u,https://api.spotify.com/v1/audio-analysis/4o6ZuLYr04LqFQNiSGVK4u,258653,4
15,0.863,0.457,6,-11.445,0,0.0601,0.0105,0.000774,0.0978,0.382,73.724,audio_features,70idjVtmzhvE1tXgHYEF2y,spotify:track:70idjVtmzhvE1tXgHYEF2y,https://api.spotify.com/v1/tracks/70idjVtmzhvE1tXgHYEF2y,https://api.spotify.com/v1/audio-analysis/70idjVtmzhvE1tXgHYEF2y,230040,4
16,0.707,0.716,10,-8.962,0,0.0879,0.057,4.25e-06,0.36,0.966,154.118,audio_features,0czsQ1YOT71kdVfyFoTy3U,spotify:track:0czsQ1YOT71kdVfyFoTy3U,https://api.spotify.com/v1/tracks/0czsQ1YOT71kdVfyFoTy3U,https://api.spotify.com/v1/audio-analysis/0czsQ1YOT71kdVfyFoTy3U,222600,4
17,0.751,0.473,6,-10.641,0,0.242,0.0498,0.00133,0.0896,0.424,164.889,audio_features,4czopM9AcLjrH4IunzRoBg,spotify:track:4czopM9AcLjrH4IunzRoBg,https://api.spotify.com/v1/tracks/4czopM9AcLjrH4IunzRoBg,https://api.spotify.com/v1/audio-analysis/4czopM9AcLjrH4IunzRoBg,387307,4
18,0.637,0.612,1,-7.298,1,0.0661,0.0314,0.000326,0.155,0.711,76.295,audio_features,6O4FoKdYi42CFjfd0MM04n,spotify:track:6O4FoKdYi42CFjfd0MM04n,https://api.spotify.com/v1/tracks/6O4FoKdYi42CFjfd0MM04n,https://api.spotify.com/v1/audio-analysis/6O4FoKdYi42CFjfd0MM04n,191160,4
19,0.775,0.652,4,-7.881,0,0.0583,0.149,0.18,0.0458,0.671,137.866,audio_features,155vJ1VsYZ87Gldi1gNss8,spotify:track:155vJ1VsYZ87Gldi1gNss8,https://api.spotify.com/v1/tracks/155vJ1VsYZ87Gldi1gNss8,https://api.spotify.com/v1/audio-analysis/155vJ1VsYZ87Gldi1gNss8,255800,4
20,0.654,0.612,2,-7.371,1,0.0469,0.485,4.08e-05,0.067,0.658,124.208,audio_features,7BECNKQnIHCREUGA0Zty7g,spotify:track:7BECNKQnIHCREUGA0Zty7g,https://api.spotify.com/v1/tracks/7BECNKQnIHCREUGA0Zty7g,https://api.spotify.com/v1/audio-analysis/7BECNKQnIHCREUGA0Zty7g,161560,4
