,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
90,0.513,0.539,5,-7.537,0,0.0402,0.35,0.349,0.0763,0.919,159.811,audio_features,73TTpGtSDdXRP8J7loLifZ,spotify:track:73TTpGtSDdXRP8J7loLifZ,https://api.spotify.com/v1/tracks/73TTpGtSDdXRP8J7loLifZ,https://api.spotify.com/v1/audio-analysis/73TTpGtSDdXRP8J7loLifZ,208573,4
91,0.624,0.602,11,-14.782,0,0.0525,0.811,0.00267,0.334,0.81,99.241,audio_features,6ZWKdeSU2GutCuqPinwJH5,spotify:track:6ZWKdeSU2GutCuqPinwJH5,https://api.spotify.com/v1/tracks/6ZWKdeSU2GutCuqPinwJH5,https://api.spotify.com/v1/audio-analysis/6ZWKdeSU2GutCuqPinwJH5,150667,4
92,0.705,0.337,11,-14.457,1,0.343,0.284,3.12e-06,0.0747,0.6,96.556,audio_features,3C8ULtjiUmTtcpE7QJBZ7G,spotify:track:3C8ULtjiUmTtcpE7QJBZ7G,https://api.spotify.com/v1/tracks/3C8ULtjiUmTtcpE7QJBZ7G,https://api.spotify.com/v1/audio-analysis/3C8ULtjiUmTtcpE7QJBZ7G,205200,4
93,0.493,0.379,9,-13.311,0,0.0657,0.423,4.75e-06,0.0446,0.715,151.432,audio_features,4kb9qBVRNL3yMlJ9LjRBgt,spotify:track:4kb9qBVRNL3yMlJ9LjRBgt,https://api.spotify.com/v1/tracks/4kb9qBVRNL3yMlJ9LjRBgt,https://api.spotify.com/v1/audio-analysis/4kb9qBVRNL3yMlJ9LjRBgt,250372,4
94,0.492,0.743,4,-5.807,1,0.135,0.461,0.0,0.0797,0.774,84.929,audio_features,399Hm1oqfzzQaZRu3CtVMb,spotify:track:399Hm1oqfzzQaZRu3CtVMb,https://api.spotify.com/v1/tracks/399Hm1oqfzzQaZRu3CtVMb,https://api.spotify.com/v1/audio-analysis/399Hm1oqfzzQaZRu3CtVMb,155667,4
95,0.67,0.669,2,-7.081,1,0.0476,0.831,6.89e-05,0.101,0.927,118.968,audio_features,6wUp7y502iyWLuLuurlOyw,spotify:track:6wUp7y502iyWLuLuurlOyw,https://api.spotify.com/v1/tracks/6wUp7y502iyWLuLuurlOyw,https://api.spotify.com/v1/audio-analysis/6wUp7y502iyWLuLuurlOyw,131000,4
96,0.618,0.876,9,-8.059,1,0.0389,0.4,0.0,0.19,0.967,138.783,audio_features,0SfcG65T1KKCj5NQffpzQR,spotify:track:0SfcG65T1KKCj5NQffpzQR,https://api.spotify.com/v1/tracks/0SfcG65T1KKCj5NQffpzQR,https://api.spotify.com/v1/audio-analysis/0SfcG65T1KKCj5NQffpzQR,153791,4
97,0.589,0.203,11,-9.952,1,0.0346,0.98,4.89e-05,0.0947,0.252,114.215,audio_features,5SsZvIEKqUn921FiTyufSV,spotify:track:5SsZvIEKqUn921FiTyufSV,https://api.spotify.com/v1/tracks/5SsZvIEKqUn921FiTyufSV,https://api.spotify.com/v1/audio-analysis/5SsZvIEKqUn921FiTyufSV,217161,4
98,0.544,0.493,1,-8.476,1,0.034,0.618,0.0274,0.112,0.403,111.67,audio_features,3MSHLD5bTsu2nej6VAtXUc,spotify:track:3MSHLD5bTsu2nej6VAtXUc,https://api.spotify.com/v1/tracks/3MSHLD5bTsu2nej6VAtXUc,https://api.spotify.com/v1/audio-analysis/3MSHLD5bTsu2nej6VAtXUc,184533,4
99,0.736,0.584,9,-16.304,1,0.0484,0.421,0.00125,0.0226,0.953,103.827,audio_features,3uHnCqpyvmVuEG6XgTdCeP,spotify:track:3uHnCqpyvmVuEG6XgTdCeP,https://api.spotify.com/v1/tracks/3uHnCqpyvmVuEG6XgTdCeP,https://api.spotify.com/v1/audio-analysis/3uHnCqpyvmVuEG6XgTdCeP,222693,4
100,0.739,0.571,0,-11.09,1,0.0724,0.296,0.0,0.0727,0.814,139.82,audio_features,1wvHzke8kz9R4J80v8sLx2,spotify:track:1wvHzke8kz9R4J80v8sLx2,https://api.spotify.com/v1/tracks/1wvHzke8kz9R4J80v8sLx2,https://api.spotify.com/v1/audio-analysis/1wvHzke8kz9R4J80v8sLx2,210749,4
101,0.638,0.591,4,-11.163,1,0.501,0.383,0.0,0.977,0.711,124.694,audio_features,2kSCuANzhTFSg8ypKwTprn,spotify:track:2kSCuANzhTFSg8ypKwTprn,https://api.spotify.com/v1/tracks/2kSCuANzhTFSg8ypKwTprn,https://api.spotify.com/v1/audio-analysis/2kSCuANzhTFSg8ypKwTprn,421040,4
102,0.692,0.897,11,-4.969,0,0.0398,0.236,3.86e-06,0.116,0.968,106.163,audio_features,0ENvhTTww1MVOulrzuxSmu,spotify:track:0ENvhTTww1MVOulrzuxSmu,https://api.spotify.com/v1/tracks/0ENvhTTww1MVOulrzuxSmu,https://api.spotify.com/v1/audio-analysis/0ENvhTTww1MVOulrzuxSmu,226640,4
103,0.412,0.633,11,-6.241,0,0.0604,0.749,0.0,0.388,0.799,90.126,audio_features,3vST7tho4iT90949PEtM7i,spotify:track:3vST7tho4iT90949PEtM7i,https://api.spotify.com/v1/tracks/3vST7tho4iT90949PEtM7i,https://api.spotify.com/v1/audio-analysis/3vST7tho4iT90949PEtM7i,155493,4
104,0.558,0.455,8,-7.764,0,0.221,0.869,0.0,0.707,0.544,168.656,audio_features,0bvgTYp3MEsWmG8imCpJZZ,spotify:track:0bvgTYp3MEsWmG8imCpJZZ,https://api.spotify.com/v1/tracks/0bvgTYp3MEsWmG8imCpJZZ,https://api.spotify.com/v1/audio-analysis/0bvgTYp3MEsWmG8imCpJZZ,266707,4
105,0.533,0.723,4,-7.223,0,0.0456,0.573,0.0,0.0996,0.571,87.938,audio_features,1hrzv3L6VgkXub9T34ipcg,spotify:track:1hrzv3L6VgkXub9T34ipcg,https://api.spotify.com/v1/tracks/1hrzv3L6VgkXub9T34ipcg,https://api.spotify.com/v1/audio-analysis/1hrzv3L6VgkXub9T34ipcg,231347,4
106,0.615,0.319,4,-9.178,0,0.0376,0.639,0.0,0.142,0.828,90.998,audio_features,1XjFyPzU5z3zbYJQETYGiZ,spotify:track:1XjFyPzU5z3zbYJQETYGiZ,https://api.spotify.com/v1/tracks/1XjFyPzU5z3zbYJQETYGiZ,https://api.spotify.com/v1/audio-analysis/1XjFyPzU5z3zbYJQETYGiZ,86760,4
107,0.504,0.408,9,-9.298,0,0.0342,0.852,0.0,0.169,0.793,153.615,audio_features,7CEGXqzXZv7gxsyF30J8cz,spotify:track:7CEGXqzXZv7gxsyF30J8cz,https://api.spotify.com/v1/tracks/7CEGXqzXZv7gxsyF30J8cz,https://api.spotify.com/v1/audio-analysis/7CEGXqzXZv7gxsyF30J8cz,140227,4
108,0.776,0.502,7,-13.916,0,0.107,0.343,2.03e-05,0.077,0.95,91.116,audio_features,6gq1nXRbVZYcOxtG20uC2t,spotify:track:6gq1nXRbVZYcOxtG20uC2t,https://api.spotify.com/v1/tracks/6gq1nXRbVZYcOxtG20uC2t,https://api.spotify.com/v1/audio-analysis/6gq1nXRbVZYcOxtG20uC2t,156537,4
109,0.356,0.272,2,-13.263,1,0.0368,0.508,2.02e-05,0.263,0.509,113.345,audio_features,0C13P4IghHNFPjt4zIJ8vX,spotify:track:0C13P4IghHNFPjt4zIJ8vX,https://api.spotify.com/v1/tracks/0C13P4IghHNFPjt4zIJ8vX,https://api.spotify.com/v1/audio-analysis/0C13P4IghHNFPjt4zIJ8vX,212933,4
110,0.485,0.259,9,-14.573,1,0.0578,0.939,0.000323,0.11,0.519,83.637,audio_features,1xCbDvw3UNReOWq9BbAThc,spotify:track:1xCbDvw3UNReOWq9BbAThc,https://api.spotify.com/v1/tracks/1xCbDvw3UNReOWq9BbAThc,https://api.spotify.com/v1/audio-analysis/1xCbDvw3UNReOWq9BbAThc,235533,4
111,0.482,0.255,11,-9.793,0,0.031,0.946,9.67e-05,0.107,0.301,95.205,audio_features,5yFI0Vs3x4EbeIDerT0ck1,spotify:track:5yFI0Vs3x4EbeIDerT0ck1,https://api.spotify.com/v1/tracks/5yFI0Vs3x4EbeIDerT0ck1,https://api.spotify.com/v1/audio-analysis/5yFI0Vs3x4EbeIDerT0ck1,151307,3
112,0.39,0.277,11,-13.61,1,0.0325,0.906,0.000922,0.1,0.21,144.26,audio_features,6qCjZi4wOpRZty2wZtyeO0,spotify:track:6qCjZi4wOpRZty2wZtyeO0,https://api.spotify.com/v1/tracks/6qCjZi4wOpRZty2wZtyeO0,https://api.spotify.com/v1/audio-analysis/6qCjZi4wOpRZty2wZtyeO0,174000,4
113,0.57,0.123,9,-20.843,1,0.0555,0.992,0.938,0.0928,0.569,76.221,audio_features,3BR0tpy8qMXJpxPOrBGEJe,spotify:track:3BR0tpy8qMXJpxPOrBGEJe,https://api.spotify.com/v1/tracks/3BR0tpy8qMXJpxPOrBGEJe,https://api.spotify.com/v1/audio-analysis/3BR0tpy8qMXJpxPOrBGEJe,168160,4
114,0.525,0.561,11,-9.159,1,0.0322,0.186,9.21e-06,0.0877,0.584,139.101,audio_features,0bgMcNCgj6fhJXxnQ0LADj,spotify:track:0bgMcNCgj6fhJXxnQ0LADj,https://api.spotify.com/v1/tracks/0bgMcNCgj6fhJXxnQ0LADj,https://api.spotify.com/v1/audio-analysis/0bgMcNCgj6fhJXxnQ0LADj,248107,4
115,0.425,0.501,1,-17.18,1,0.0495,0.596,0.0494,0.094,0.791,82.823,audio_features,4Rwljh2dqc2mIimSzsPATg,spotify:track:4Rwljh2dqc2mIimSzsPATg,https://api.spotify.com/v1/tracks/4Rwljh2dqc2mIimSzsPATg,https://api.spotify.com/v1/audio-analysis/4Rwljh2dqc2mIimSzsPATg,120760,4
116,0.65,0.942,10,-6.887,0,0.0533,0.374,0.0,0.335,0.927,90.851,audio_features,5u496fy6Ru5GLZgOnloFTd,spotify:track:5u496fy6Ru5GLZgOnloFTd,https://api.spotify.com/v1/tracks/5u496fy6Ru5GLZgOnloFTd,https://api.spotify.com/v1/audio-analysis/5u496fy6Ru5GLZgOnloFTd,126600,4
