,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
49,0.61,0.889,4,-5.452,0,0.0585,0.000794,0.0865,0.0657,0.506,139.903,audio_features,51TG9W3y9qyO8BY5RXKgnZ,spotify:track:51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/tracks/51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/audio-analysis/51TG9W3y9qyO8BY5RXKgnZ,246733,4
50,0.3,0.936,2,-5.399,1,0.0456,0.0337,0.021,0.158,0.756,133.065,audio_features,3wFGRek61NIF330UwJCI52,spotify:track:3wFGRek61NIF330UwJCI52,https://api.spotify.com/v1/tracks/3wFGRek61NIF330UwJCI52,https://api.spotify.com/v1/audio-analysis/3wFGRek61NIF330UwJCI52,271907,4
51,0.314,0.959,4,-4.657,0,0.0908,0.0263,0.000148,0.161,0.492,154.221,audio_features,1HM7Vp84E4SMzdrZONg6bH,spotify:track:1HM7Vp84E4SMzdrZONg6bH,https://api.spotify.com/v1/tracks/1HM7Vp84E4SMzdrZONg6bH,https://api.spotify.com/v1/audio-analysis/1HM7Vp84E4SMzdrZONg6bH,309640,4
52,0.508,0.912,9,-8.049,0,0.0368,7.06e-05,0.403,0.0492,0.682,117.582,audio_features,5qFxuUIAwJlzO60vqOiL7y,spotify:track:5qFxuUIAwJlzO60vqOiL7y,https://api.spotify.com/v1/tracks/5qFxuUIAwJlzO60vqOiL7y,https://api.spotify.com/v1/audio-analysis/5qFxuUIAwJlzO60vqOiL7y,252693,4
53,0.364,0.616,1,-8.162,0,0.0507,0.229,0.000194,0.0962,0.425,136.998,audio_features,29KYPEsbcMcVKnd6iyu6Q5,spotify:track:29KYPEsbcMcVKnd6iyu6Q5,https://api.spotify.com/v1/tracks/29KYPEsbcMcVKnd6iyu6Q5,https://api.spotify.com/v1/audio-analysis/29KYPEsbcMcVKnd6iyu6Q5,344600,4
54,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,audio_features,2SgbR6ttzoNlCRGQOKjrop,spotify:track:2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/tracks/2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/audio-analysis/2SgbR6ttzoNlCRGQOKjrop,243533,4
55,0.368,0.917,6,-4.829,0,0.0772,0.147,0.000121,0.169,0.343,110.455,audio_features,3vhKrSxe3fRuS5Ogis76VO,spotify:track:3vhKrSxe3fRuS5Ogis76VO,https://api.spotify.com/v1/tracks/3vhKrSxe3fRuS5Ogis76VO,https://api.spotify.com/v1/audio-analysis/3vhKrSxe3fRuS5Ogis76VO,230760,4
56,0.456,0.865,6,-4.607,0,0.0585,0.00609,0.000544,0.237,0.608,140.067,audio_features,3CspfYGpqAqgbRqUuxmW0r,spotify:track:3CspfYGpqAqgbRqUuxmW0r,https://api.spotify.com/v1/tracks/3CspfYGpqAqgbRqUuxmW0r,https://api.spotify.com/v1/audio-analysis/3CspfYGpqAqgbRqUuxmW0r,94571,4
57,0.224,0.938,0,-6.907,1,0.408,0.00157,0.0765,0.106,0.327,203.79,audio_features,2YTwVDQOSGclX2N3AKetOP,spotify:track:2YTwVDQOSGclX2N3AKetOP,https://api.spotify.com/v1/tracks/2YTwVDQOSGclX2N3AKetOP,https://api.spotify.com/v1/audio-analysis/2YTwVDQOSGclX2N3AKetOP,432547,4
58,0.397,0.852,4,-6.348,1,0.0344,0.00024,0.000282,0.228,0.506,96.064,audio_features,4nvYDy427VvA1TcEkdgZII,spotify:track:4nvYDy427VvA1TcEkdgZII,https://api.spotify.com/v1/tracks/4nvYDy427VvA1TcEkdgZII,https://api.spotify.com/v1/audio-analysis/4nvYDy427VvA1TcEkdgZII,292720,4
59,0.481,0.928,11,-8.799,0,0.0672,0.00022,0.558,0.106,0.427,96.699,audio_features,6UB9mShVLbMm0W4e6vud4C,spotify:track:6UB9mShVLbMm0W4e6vud4C,https://api.spotify.com/v1/tracks/6UB9mShVLbMm0W4e6vud4C,https://api.spotify.com/v1/audio-analysis/6UB9mShVLbMm0W4e6vud4C,312360,4
60,0.369,0.679,6,-9.729,0,0.0742,0.128,0.0125,0.197,0.508,91.883,audio_features,6TYQRlRci6AkVrN9a5C7ne,spotify:track:6TYQRlRci6AkVrN9a5C7ne,https://api.spotify.com/v1/tracks/6TYQRlRci6AkVrN9a5C7ne,https://api.spotify.com/v1/audio-analysis/6TYQRlRci6AkVrN9a5C7ne,475000,4
