danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
0.47,0.517,0,-12.184,0.0346,0.581,2.03e-05,0.324,0.862,78.956,4g0SsiAMRGYFwQYhUvwQeP,4
0.879,0.495,7,-10.584,0.0765,0.538,0.000333,0.0827,0.802,102.652,2koS4fD3kzizdnzWzyrxyT,4
0.61,0.933,11,-5.258,0.0761,0.659,0.0,0.24,0.787,111.476,6jlqL9joFnF98jY335t2y4,4
0.664,0.0345,6,-22.058,0.0429,0.911,1.55e-05,0.171,0.399,124.628,1kWrN1czJgzSLsGdKIKys7,4
0.658,0.473,1,-15.145,0.0627,0.0985,0.00706,0.09,0.964,89.63,7MofMXf08ByS7FGDW5Nuwx,4
0.69,0.613,7,-11.531,0.0332,0.554,0.0,0.0673,0.919,100.937,4M2j1X47FwMozJrnJHnYNm,4
0.668,0.48,4,-15.788,0.0863,0.33,0.000169,0.0636,0.766,90.919,5JSNcb3MwTxkDH4mrYKnHG,4
0.715,0.785,10,-11.396,0.057,0.823,0.0133,0.0817,0.819,99.535,0vZwdJBXOGppAMLjwDUNWg,4
0.661,0.671,5,-8.767,0.0387,0.175,0.0,0.0909,0.897,94.048,2KlkDxFeJOTakaZjivvM0t,4
0.632,0.376,4,-11.302,0.044,0.527,5.11e-05,0.102,0.741,95.231,6XqBNBCqLypx0rubKLtkcC,4
0.646,0.24,7,-20.377,0.0408,0.393,0.887,0.0811,0.918,143.928,6fwICn8FWouigyB8BxfljW,4
0.488,0.419,7,-13.544,0.0331,0.679,1.65e-05,0.144,0.553,107.396,0fWuBmOLdK6AUJIqO9111f,4
0.685,0.382,2,-14.192,0.264,0.533,0.0857,0.116,0.718,88.055,1TKZTQ8i22XLdV8R2maBDt,4
0.706,0.712,9,-5.758,0.0325,0.261,0.0,0.0593,0.961,103.536,2EephBZC9PMxPr9ynHLQnQ,4
0.586,0.517,11,-10.039,0.0296,0.359,0.0,0.0724,0.734,119.473,7fbh9Pbddok1b5cMY1FC8a,4
0.498,0.67,9,-6.58,0.103,0.629,2.89e-06,0.171,0.822,150.602,7wYMXQZyNFXRbFEMcqC0Gt,4
0.761,0.59,10,-10.274,0.0449,0.454,0.00933,0.0926,0.895,158.053,50c0knPGjaJAuE4hRg28Qq,4
0.628,0.499,1,-10.167,0.0296,0.869,6.93e-05,0.158,0.731,134.888,4qvUtYRNwmFzfJ2loWkQCH,3
0.488,0.0374,7,-22.637,0.0403,0.947,0.000191,0.147,0.259,87.275,4xvpttkjjEH0l2hrizYla7,4
0.297,0.365,5,-8.348,0.0325,0.933,0.0274,0.0769,0.261,176.672,2SU21YLdwyTnqJpS7Jc3lD,4
0.571,0.604,9,-9.589,0.0467,0.789,0.368,0.52,0.528,85.145,3hPm7wwK3QaTJMe8jptr32,4
0.844,0.662,5,-10.918,0.0502,0.711,6.47e-05,0.0997,0.941,122.888,1SsmusTcNLdYv1joSORJyy,4
0.549,0.502,2,-16.202,0.0493,0.223,0.0,0.0622,0.781,85.793,1TX4h6MrIZ0K3r4OOG11WO,4
0.449,0.327,2,-14.37,0.0463,0.454,9.44e-06,0.0767,0.24,138.302,5Dbbs89p6pieeFQh4YkgNL,4
0.734,0.787,1,-7.358,0.0461,0.489,0.0461,0.329,0.757,108.329,2wL88cvKXUOfHuYVd62hji,4
0.835,0.518,11,-10.578,0.0407,0.603,0.0,0.0873,0.963,108.014,7pLrATLjWmdQ6PUb414jya,4
0.68,0.159,2,-22.311,0.073,0.852,4.66e-06,0.108,0.773,96.415,0d3Oj1yfbE2MoHTJTBcM6b,4
0.637,0.125,2,-22.334,0.0513,0.972,0.367,0.337,0.529,113.505,5kt5alVboZoGHzyYbqEE3Z,4
0.455,0.391,4,-12.343,0.0342,0.157,0.000599,0.16,0.41,125.171,04h9o3gtRD7fvGafF7ukJj,4
0.58,0.451,4,-8.891,0.054,0.195,0.0,0.355,0.885,143.474,6TO1AI39mSuiY9Fcnhpobm,4
0.442,0.486,11,-13.41,0.0446,0.864,0.482,0.358,0.369,141.024,5oiueCPkJCU9wCmQO5HDTj,4
0.515,0.371,7,-14.651,0.0544,0.67,0.00056,0.272,0.367,106.026,7JEbwddAWD76kNN59a2A4o,4
0.766,0.637,9,-8.528,0.0626,0.467,0.0,0.264,0.579,95.136,5AjFVQrx7ABMWaxQvnz3V5,4
0.656,0.375,5,-10.531,0.0631,0.699,3.62e-06,0.155,0.83,137.981,29Lq5UKpHBGxQTDxsPKwFz,4
0.76,0.868,4,-6.293,0.0498,0.175,0.00142,0.222,0.888,100.377,4y2Va0sLjrmSb0iAovAkmP,4
0.764,0.697,11,-7.346,0.0525,0.781,0.0,0.163,0.937,104.016,5V0HmhGqwjoDq0cHlI05GS,4
0.729,0.768,7,-9.83,0.0557,0.397,0.000925,0.116,0.849,157.884,3ePoh7vNGKOTuzjMNOB7I7,4
0.601,0.56,4,-12.534,0.0281,0.508,2.32e-05,0.119,0.835,105.009,27KA6KHjX6dLuEcZAcvEF1,4
0.643,0.78,10,-8.306,0.0718,0.0108,0.00069,0.305,0.963,136.891,6wpDQGn3Gl0j9Wt6D6mYvQ,4
0.675,0.449,4,-14.164,0.0613,0.541,0.00337,0.069,0.803,91.773,2TI5GBkbrrFtZRM5v1heeb,4
0.789,0.713,9,-10.574,0.0401,0.187,8.14e-05,0.0703,0.839,108.691,0ywcoZirboH3nWqaNWZcl1,4
0.396,0.449,9,-6.677,0.0356,0.355,0.0,0.0798,0.423,140.294,0wsRJ7rCEZMHjuCPSdajPG,4
0.763,0.555,9,-7.893,0.0353,0.382,1.4e-05,0.262,0.909,103.925,2kgT6sMwXd3mdeXhBbLMQe,4
0.471,0.927,10,-6.322,0.0648,0.374,0.000117,0.0671,0.766,111.627,3DJvJBYZEMGOjHmzwwpJaB,4
0.588,0.591,0,-6.951,0.0316,0.878,6.58e-06,0.123,0.863,155.199,0NhgPObVVpBOiA4rmXoCS2,4
0.613,0.119,6,-14.532,0.0467,0.938,0.0112,0.374,0.49,95.529,4nvLkkNIJss0ZgdWFzio6b,4
0.581,0.677,9,-7.428,0.0422,0.772,0.00468,0.129,0.91,105.468,3pSTUZbp7J5jg2JHChTf21,4
0.494,0.528,2,-11.866,0.0436,0.401,0.0,0.126,0.832,132.887,5fwEN7ftDTrqTpxOwadeIX,4
0.729,0.385,2,-13.961,0.0578,0.599,0.0,0.263,0.929,120.797,68DcdIbgA4vEektkulFWPZ,4
0.735,0.776,11,-10.06,0.233,0.593,0.0,0.175,0.899,104.821,7bdhM9AJqWAIHooF4sh3wW,4
0.753,0.694,1,-8.534,0.0861,0.454,0.108,0.221,0.879,98.05,7rtcBPsHDLeYW9cHDrO0NB,4
0.62,0.66,4,-12.362,0.0349,0.593,0.327,0.139,0.862,102.631,7MDChyIDr81Zxr7Jha1fuq,4
0.484,0.81,7,-4.579,0.0377,0.626,0.000283,0.11,0.422,144.454,7rud54XCjLv3AQbaUAtxU1,4
0.747,0.454,11,-6.761,0.102,0.84,0.0,0.121,0.897,86.422,1jCFnbL30NwORyVsiHX6mH,4
0.635,0.729,8,-12.967,0.0464,0.525,1.73e-06,0.226,0.972,140.547,1PXrYVQpOUDWo8NZDTSifY,4
0.516,0.666,0,-6.513,0.208,0.0187,0.0,0.0926,0.92,90.107,70BtEK4Bn79aW5yh1J6UPa,4
0.526,0.252,5,-9.801,0.0556,0.972,0.0017,0.155,0.312,105.469,5JG0NigCZCt81My5Yizv1E,4
0.574,0.389,2,-9.786,0.0295,0.256,0.00072,0.16,0.905,133.634,2DREhftHdD8pRmNdSs6nyF,4
0.762,0.493,3,-4.246,0.0494,0.867,0.0,0.726,0.345,139.889,7wmJ97pOSmcPFeTp0c9Qqj,4
0.393,0.856,7,-3.594,0.0897,0.3,0.0,0.377,0.33,166.044,2Df8avZKRs0hUizHM5v34y,4
0.596,0.806,1,-4.696,0.211,0.414,0.0,0.605,0.369,149.813,0S7o4sti5I5CAbbotTUzTM,4
0.406,0.578,7,-5.439,0.0376,0.585,0.0,0.426,0.23,139.288,4G0CNdwFI4oeHFVZDcqLvK,4
0.904,0.452,9,-7.272,0.132,0.174,0.0,0.115,0.613,90.026,6jlG8gBPNAgBgoivw2Ig09,4
0.695,0.763,0,-3.497,0.0396,0.189,0.00242,0.0863,0.551,120.042,21jGcNKet2qwijlDFuPiPb,4
0.532,0.874,9,-5.183,0.0482,0.00842,0.012,0.452,0.361,91.038,0U0ldCRmgCqhVvD6ksG63j,4
0.671,0.758,7,-3.793,0.0474,0.0604,0.0,0.332,0.537,117.51,170XOP1T4MvY9TLTgPw07D,4
0.64,0.634,2,-4.801,0.0526,0.627,0.0,0.788,0.353,132.893,78Ep6gilLYOPAJvsMYERXm,4
0.432,0.583,8,-4.682,0.0687,0.174,0.0,0.0933,0.544,181.489,51eSHglvG1RJXtL3qI5trr,4
0.513,0.73,1,-5.94,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001,0VjIjW4GlUZAMYd2vXMi3b,4
0.723,0.791,0,-5.584,0.239,0.021,0.0,0.601,0.355,132.806,0GgIXlhkacCRh30t2Se92q,4
0.741,0.754,11,-5.412,0.0327,0.00526,8.21e-06,0.125,0.717,126.98,5496lks6V3fh1mZAB6IAap,4
0.64,0.663,0,-7.516,0.0374,0.201,0.00806,0.152,0.663,132.77,4BP3uh0hFLFRb5cjsgLqDh,4
0.913,0.603,8,-4.892,0.226,0.0272,0.000503,0.167,0.497,123.061,3GZD6HmiNUhxXYf8Gch723,4
0.754,0.767,6,-4.98,0.0594,0.0763,4.79e-05,0.112,0.529,134.084,1K9qAxGT4cWUicf2OezSen,4
0.539,0.732,0,-5.135,0.0488,0.433,0.0,0.436,0.227,77.049,4nR2KNohFKSoaKzZKpYeOM,4
0.562,0.689,2,-6.745,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,0VE4kBnHJUgtMf0dy6DRmW,4
0.706,0.8,5,-6.333,0.0399,0.00584,0.0,0.0822,0.629,100.011,3U5JVgI2x4rDyHGObzJfNf,4
0.619,0.941,8,-1.618,0.0584,0.0439,1.73e-05,0.318,0.624,137.967,6IO5nn84TKArsi3cjpIqaD,4
0.472,0.471,10,-5.692,0.0603,0.151,0.0,0.14,0.219,105.029,3xkHsmpQCBMytMJNiDf3Ii,3
0.749,0.44,1,-8.747,0.269,0.0667,0.0,0.433,0.301,130.0,6P1mkNAmgihFwFRBhpaev3,4
0.637,0.805,7,-5.17,0.326,0.361,1.49e-05,0.125,0.572,90.3,3kBYuWrGtx1tSHjzr0vlZh,3
0.722,0.706,9,-4.857,0.0292,0.072,0.0,0.067,0.599,80.969,5fZJQrFKWQLb7FpJXZ1g7K,4
0.604,0.869,6,-3.679,0.0827,0.204,0.0,0.172,0.443,82.319,5qQvFyDd7ujynjfGmbxeha,4
0.623,0.787,6,-4.339,0.0274,0.428,0.0,0.16,0.585,111.181,0sVnyL71jTOuMt9TZ59bws,4
0.701,0.76,0,-5.478,0.0285,0.107,6.54e-05,0.185,0.69,103.969,2qSkIjg1o9h3YT9RAgYN75,4
0.558,0.79,6,-4.372,0.0411,0.0138,0.0,0.224,0.543,95.607,4dmruTsdHIOjfOIeaFitXK,4
0.634,0.818,4,-3.304,0.0536,0.557,0.0,0.107,0.435,133.926,7eKWeGsxgAEaPeT4zVn7iG,4
0.552,0.702,9,-5.707,0.157,0.117,2.06e-05,0.105,0.564,169.994,1BxfuPKGuaTgP7aM0Bbdwr,4
0.549,0.758,6,-3.991,0.0406,0.000673,6.79e-06,0.0926,0.822,139.052,4JHg4nNYUJQ5HULcCmI18R,4
0.31,0.891,4,-1.66,0.0469,0.00157,0.0,0.284,0.748,184.886,5BC6kr6etk2Y9J62AyI4i3,4
0.782,0.684,1,-5.774,0.0398,0.021,0.0,0.125,0.858,108.171,7rIBp3U5Igzn44l7Z7mOtE,4
0.565,0.555,9,-7.221,0.0284,0.698,0.0,0.612,0.308,94.903,1pjpPXl66t4FeQaFscpG73,4
0.718,0.732,11,-5.661,0.0479,0.0396,0.0,0.174,0.662,129.905,19DHPlTC2gx1j4jrFzNbwL,4
0.665,0.903,9,-2.846,0.313,0.0299,2.01e-06,0.185,0.726,179.929,18mkDTCwDfZyTJNYieHxhQ,4
0.545,0.597,8,-7.878,0.0308,0.241,0.0,0.107,0.707,103.848,4CQNELF3U3gyNcI6sLr6yK,4
0.815,0.518,7,-6.594,0.0897,0.223,0.0,0.104,0.877,151.891,0uI7yAKUf52Cn7y3sYyjiX,4
0.705,0.443,10,-8.422,0.0349,0.744,0.556,0.163,0.376,112.001,6ei4QrpcciclGH593uHKo8,4
0.79,0.849,9,-3.608,0.041,0.341,0.0,0.356,0.8,118.074,7l9Tq5phzkLnhWUyfp702G,4
0.853,0.822,6,-6.836,0.246,0.0841,0.00985,0.166,0.746,157.013,0kdqcbwei4MDWFEX5f33yG,4
0.438,0.646,1,-5.301,0.0361,0.124,0.0,0.0603,0.745,102.033,2SihT7AVMiI2VtaAyVIcnO,4
0.639,0.882,11,-5.25,0.237,0.242,0.0,0.182,0.797,139.843,3EJSUFQGUaTm4Km2Zri1Zp,4
0.752,0.856,10,-5.244,0.124,0.21,0.0,0.162,0.886,118.0,0kvlMVoAi0j6ASN9zi0M3x,4
0.766,0.478,7,-13.487,0.0329,0.0513,2.49e-06,0.165,0.965,114.02,7gSQv1OHpkIoAdUiRLdmI6,4
0.394,0.808,8,-6.209,0.0853,0.0759,0.0,0.149,0.736,100.649,7BHPGtpuuWWsvE7cCaMuEU,4
0.731,0.861,8,-5.483,0.0532,0.0193,0.0,0.123,0.759,127.922,3dj4wgM3cPeuLwMNHDuBon,4
0.638,0.766,1,-5.541,0.0268,0.157,0.0,0.124,0.595,112.005,0AU7xhipAm9Saq0k8A9Iua,4
0.582,0.952,5,-3.848,0.0731,0.00324,0.0,0.223,0.655,103.027,2Fs18NaCDuluPG1DHGw1XG,4
0.741,0.62,10,-5.505,0.0412,0.0295,0.000809,0.0398,0.934,117.038,5Z0UnEtpLDQyYlWwgi8m9C,4
0.461,0.834,2,-4.868,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,6PCUP3dWmTjcTtXY02oFdT,4
0.825,0.652,1,-3.183,0.0802,0.581,0.0,0.0931,0.931,95.977,7qiZfU4dY1lWllzX7mPBI3,4
0.528,0.681,4,-9.056,0.0532,0.057,4.08e-06,0.103,0.45,84.768,4DzwSjtHtj52si3ndZ65tB,4
0.486,0.898,3,-1.742,0.055,0.000234,0.00137,0.343,0.381,122.002,6QacHGYy6dD6JVUYRof9Xg,4
0.52,0.775,0,-5.803,0.0348,0.034,0.0,0.364,0.383,136.02,6xpDh0dXrkVp0Po1qrHUd8,4
0.409,0.959,9,-4.563,0.0869,0.000324,0.0,0.0766,0.83,193.144,2ydUT1pFhuLDnouelIv4WH,4
0.47,0.915,11,-6.787,0.1,0.000954,7.25e-06,0.35,0.69,107.569,3nqm3DdVskqbHhmb8S8hMd,4
0.552,0.915,4,-3.713,0.056,0.00132,3.58e-05,0.206,0.602,90.013,75SixhsPWyRRmtqHeffiXr,4
0.566,0.815,9,-4.481,0.14,0.0737,0.0,0.12,0.672,169.961,4948g5UqwZFLGI8UTOXqdi,4
0.522,0.889,1,-4.137,0.0461,0.00328,0.0,0.345,0.852,144.499,0hAMkY2kwdXPPDfQ1e3BmJ,4
0.535,0.948,6,-4.19,0.0356,0.00225,0.0,0.376,0.778,103.183,3DQVgcqaP3iSMbaKsd57l5,4
0.663,0.72,3,-5.497,0.0331,0.00212,0.0,0.358,0.608,135.342,65mxB9IWpmVo4qUjdGSxRB,4
0.607,0.878,4,-4.422,0.0665,0.000246,0.0,0.337,0.853,119.955,4UuHWIkAWnN176A2rx7YFB,4
0.536,0.923,2,-3.494,0.125,0.0122,0.0,0.142,0.77,160.03,1bhjMY5O0ZjB41OHcdRH0a,4
0.546,0.882,11,-4.019,0.0394,0.000784,0.0,0.186,0.64,139.966,6TclVCUxDQm9s3Bey6Ao8H,4
0.575,0.844,2,-4.402,0.0516,0.000756,0.0,0.315,0.845,130.982,5R4UtkoueIomI2z3Ei8B38,4
0.63,0.936,4,-4.576,0.084,0.00128,0.0,0.0823,0.733,117.962,1AHGrKFv3nSCH9K7yg8gOz,4
0.404,0.98,2,-4.021,0.107,0.000186,0.0,0.0723,0.433,177.797,4pImG3RdbaGfanzQOTFgyr,4
0.569,0.843,9,-5.875,0.0503,0.000189,0.0,0.0607,0.76,116.045,1HNE2PX70ztbEl6MLxrpNL,4
0.425,0.983,10,-3.437,0.114,0.000263,0.0,0.114,0.513,149.95,0T8P86fvSK8kCUJFYPZbIH,4
0.55,0.917,0,-3.159,0.0638,0.00428,0.0,0.197,0.601,126.115,6TfBA04WJ3X1d1wXhaCFVT,4
0.514,0.902,6,-4.729,0.383,0.031,0.0,0.093,0.628,175.166,46jHE9rVH5HqZ7VKZHPinC,5
0.743,0.782,9,-3.976,0.052,0.000831,0.000198,0.166,0.457,139.01,4698LDOlADHX2WmTRR2N4C,4
0.469,0.823,4,-3.973,0.468,0.811,0.0,0.598,0.946,74.456,4P8dRfSz0LBgyWfjod6v3J,4
0.679,0.587,7,-7.015,0.276,0.141,6.35e-06,0.137,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,4
0.452,0.448,10,-8.196,0.0288,0.755,3.48e-06,0.176,0.261,71.504,3gXIeJog1dz723dGs0t894,4
0.474,0.769,7,-6.43,0.102,0.164,0.0,0.131,0.582,157.027,5yJIWQ6qiXL0JYxJ0q9z44,4
0.572,0.482,10,-7.21,0.0261,0.422,0.0,0.12,0.282,96.06,5INJheVHitRzVVCFyh2hik,3
0.678,0.922,4,-5.311,0.219,0.329,0.0,0.0925,0.349,140.066,04tGB3iBg3EFjmHt7XmOoO,4
0.609,0.674,1,-3.007,0.202,0.595,0.0,0.203,0.789,127.656,2NHSYwGkAvPHzCinY0KwXo,3
0.592,0.637,11,-8.48,0.0992,0.562,0.0,0.13,0.565,159.701,5ubHAQtKuFfiG4FXfLP804,4
0.631,0.927,9,-2.787,0.0332,0.199,0.119,0.148,0.465,123.962,0azC730Exh71aQlOt9Zj3y,4
0.792,0.625,1,-5.609,0.0536,0.00776,0.0018,0.329,0.37,103.967,1zi7xx7UVEFkmKfv06H8x0,4
0.604,0.691,0,-5.807,0.159,0.00493,0.0,0.125,0.186,105.014,0PX0Ku0gmYIUcIDRO23x8B,4
0.845,0.567,5,-8.118,0.0956,0.59,0.00142,0.0811,0.793,125.02,4B0JvthVoAAuygILe3n4Bs,4
0.655,0.76,0,-3.669,0.045,0.0797,0.0,0.299,0.409,99.947,09CtPGIpYB4BrO8qb1RGsF,4
0.624,0.876,9,-3.374,0.1,0.0735,0.0,0.327,0.781,99.943,0afhq8XCExXpqazXczTSve,4
0.55,0.689,3,-7.76,0.094,0.0498,0.0,0.207,0.408,99.904,2Vhd5uZB4brKHmM0MNxkZo,4
0.803,0.458,0,-7.241,0.0396,0.53,0.0173,0.0903,0.544,118.002,6G2bTEoeTar8Pty3cH414f,4
0.403,0.914,9,-5.215,0.142,0.000579,0.0,0.065,0.626,196.482,4KacUpvbA3Mfo05gttTjhN,4
0.679,0.715,9,-6.383,0.0407,0.0755,0.0,0.271,0.571,127.435,4Ub8UsjWuewQrPhuepfVpd,4
0.585,0.896,0,-4.902,0.262,0.0348,0.0,0.225,0.599,170.946,590ZheHFaC3JsZBwL8otpk,4
0.549,0.932,8,-4.11,0.343,0.0127,0.0,0.347,0.787,82.439,7rMTLPej6tXQ6TQdLVSzTD,4
0.617,0.716,1,-7.858,0.136,0.0056,0.0,0.408,0.496,104.014,0j2T0R9dR9qdJYsB7ciXhf,4
0.542,0.914,0,-4.747,0.113,0.0161,0.0,0.744,0.576,153.993,2gZUPNdnz5Y45eiGxpHGSc,4
0.588,0.554,8,-8.406,0.0545,0.216,0.118,0.0619,0.496,146.133,01UniWABhnIka7GgvzOC02,4
0.439,0.808,1,-6.881,0.346,0.00305,0.0,0.439,0.486,82.962,4ZPdLEztrlZqbJkgHNw54L,4
0.552,0.846,9,-4.912,0.342,0.0114,0.0,0.309,0.554,98.56,2pRyjmTGkz5i8xemOtJ7pG,1
0.641,0.967,5,-4.289,0.0601,0.0483,0.000276,0.442,0.725,113.017,3u1Er1rkjn1oSz1xdZH3ZD,4
0.68,0.85,10,-2.785,0.0661,0.207,1.98e-06,0.339,0.71,124.942,1qp0ptMXNg9hqLH8sk7cc2,4
0.783,0.853,2,-2.994,0.174,0.0321,0.0,0.196,0.867,133.303,3ZzGVQUqnuAZotvLl5tRqH,5
0.584,0.7,11,-4.275,0.0456,0.117,0.0,0.0939,0.438,124.944,0PDUDa38GO8lMxLCRc4lL1,4
0.675,0.479,0,-9.87,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0vg4WnUWvze6pBOJDTq99k,4
0.838,0.492,1,-5.69,0.038,0.251,0.0,0.262,0.895,115.092,2pJZ1v8HezrAoZ0Fhzby92,4
0.594,0.721,2,-7.812,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,6ie2Bw3xLj2JcGowOlcMhb,4
0.481,0.974,4,-3.388,0.136,0.139,0.00998,0.406,0.516,79.964,1vrjcPplEuenckUzGGp2UR,4
0.62,0.93,1,-3.685,0.0374,0.00043,0.0,0.0686,0.609,106.22,2g2a5kDeZexbUTD8abcvm6,4
0.557,0.833,10,-4.559,0.0663,0.00226,3.25e-06,0.161,0.815,125.205,5PZK7nZBsKjSkXDszKrJ1W,4
0.468,0.841,4,-3.263,0.0294,0.085,0.00195,0.187,0.574,185.966,4spfRBAAdrMKR35lZWrgYF,4
0.493,0.805,9,-3.609,0.0302,0.00204,0.0,0.0921,0.598,174.095,5WxDUKPTu3SDBma67yf3H5,4
0.431,0.915,9,-3.923,0.0636,0.00818,6.33e-05,0.459,0.396,190.049,7xoBDnT7G2kdKeO3nFglRJ,4
0.34,0.72,9,-4.382,0.036,0.473,0.0,0.359,0.178,156.104,5KapdDhHZ0HRH6EKFMaSnm,3
0.773,0.819,0,-5.946,0.118,0.426,0.0,0.0679,0.585,92.99,5GXAXm5YOmYT0kL5jHvYBt,4
0.646,0.644,2,-6.763,0.031,0.0243,0.0,0.0888,0.251,99.999,15vzANxN8G9wWfwAJLLMCg,4
0.562,0.8,0,-5.404,0.112,0.0814,0.0,0.199,0.471,95.029,7qvxFz3JodM0A7xEM7k3YD,4
0.426,0.935,9,-4.066,0.0925,8.03e-05,0.000512,0.109,0.735,167.977,6PAoCw99yAkmpeXmY8IIUE,4
0.73,0.444,0,-8.418,0.0538,0.059,1.8e-05,0.14,0.106,117.979,55n9yjI6qqXh5F2mYvUc2y,4
0.358,0.557,10,-7.398,0.059,0.695,0.0,0.0902,0.494,85.043,5uCax9HTNlzGybIStD3vDh,4
0.748,0.524,8,-5.599,0.0338,0.414,0.0,0.111,0.661,95.01,7BKLCZ1jbUBVqRi2FVlTVw,4
0.555,0.948,6,-5.522,0.0886,0.000665,0.102,0.0505,0.505,174.978,5k3jdIh7BpJaV1DntDQoSD,4
0.686,0.735,2,-4.616,0.264,0.00921,0.00066,0.342,0.0596,171.355,1v7L65Lzy0j0vdpRjJewt1,4
0.709,0.843,7,-2.66,0.314,0.395,0.0,0.799,0.625,148.134,6or1bKJiZ06IlK0vFvY75k,4
0.749,0.925,10,-5.034,0.227,0.241,0.0,0.52,0.641,86.989,15JINEqzVMv3SvJTAXAKED,4
0.855,0.954,0,-1.19,0.264,0.529,0.0,0.205,0.668,114.635,7Ie9W94M7OjPoZVV216Xus,5
0.679,0.908,8,-3.411,0.202,0.234,0.0,0.0821,0.687,85.918,4SE4yewyGpOYfxfx59Yjc5,4
0.522,0.932,11,-2.87,0.255,0.119,0.0,0.177,0.33,129.473,7bHT9osSq1rwT2yaImzqCi,4
0.639,0.826,8,-4.968,0.0479,0.139,0.0,0.0803,0.648,124.075,4lCv7b86sLynZbXhfScfm2,4
0.791,0.755,0,-3.729,0.0568,0.00452,0.0,0.163,0.426,125.014,6tS3XVuOyu10897O3ae7bi,4
0.719,0.804,10,-4.581,0.0355,0.0132,3.22e-06,0.139,0.605,119.999,55qBw1900pZKfXJ6Q9A2Lc,4
0.671,0.771,7,-4.821,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,27tNWlhdAryQY04Gb2ZhUI,4
0.665,0.878,6,-4.745,0.206,0.00325,0.0,0.0663,0.394,93.047,19fVfEI3sw6me7I3rTmlaJ,4
0.676,0.534,2,-6.901,0.0831,0.0594,8.59e-06,0.256,0.156,145.082,1q9bLSeIlGf2xBvbOkp2Wr,4
0.637,0.678,0,-3.798,0.266,0.209,0.0,0.156,0.254,84.039,561jH07mF1jHuk7KlaeF0s,4
0.949,0.661,5,-4.244,0.0572,0.0302,0.0,0.0454,0.76,104.504,3yfqSUWxFvZELEM4PmlwIR,4
0.52,0.768,8,-3.489,0.359,0.0193,0.00034,0.104,0.398,79.178,6CN3e26iQSj1N5lomh0mfO,4
0.908,0.758,9,-4.753,0.174,0.0687,0.0,0.0783,0.87,148.015,7BMO7O7ImjV8HNTH74Tshv,4
0.66,0.789,7,-5.143,0.364,0.0527,0.0,0.341,0.513,182.218,6da04YB906XonC6IQNC44u,4
0.743,0.675,8,-4.267,0.0953,0.0251,0.000717,0.0685,0.59,92.909,1KGi9sZVMeszgZOWivFpxs,4
0.769,0.505,1,-7.345,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,6qspW4YKycviDFjHBOaqUY,4
0.658,0.602,8,-6.006,0.0281,0.0363,0.0,0.102,0.0785,118.026,6q3zC9dDD4lUNk8nfUztXy,4
0.574,0.512,5,-6.664,0.0503,0.234,0.0,0.0946,0.512,76.899,4rHZZAmHpZrA3iH5zx8frV,4
0.624,0.654,8,-6.582,0.183,0.577,0.0,0.104,0.564,73.898,7Lf7oSEVdzZqTA0kEDSlS5,4
0.795,0.596,11,-3.799,0.219,0.103,0.0,0.164,0.357,101.985,6vt0I1cw1YmAIKDJvHVIM5,4
0.967,0.583,7,-5.562,0.0789,0.0584,0.0,0.0519,0.964,117.0,0O45fw2L5vsWpdsOdXwNAR,4
0.612,0.84,11,-3.145,0.0509,0.112,0.0,0.116,0.438,129.042,2V65y3PX4DkRhy1djlxd9p,4
0.545,0.78,7,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4lhqb6JvbHId48OUJGwymk,4
0.638,0.816,2,-5.503,0.0308,0.00149,0.00115,0.195,0.386,112.014,77OuOZhDxJSQLYnNIpX2AG,4
0.691,0.921,8,-1.702,0.0533,0.173,0.0,0.331,0.8,130.072,0BBZuOGGBj9u4X3rAfmae8,4
0.684,0.834,2,-4.524,0.0675,0.0646,0.0,0.271,0.538,164.02,5A6OHHy73AR5tLxgTc98zz,4
0.715,0.655,0,-6.425,0.137,0.0525,0.0,0.115,0.531,95.078,2g7uRZ68eLtv74XrxgdT2q,4
0.544,0.781,10,-3.616,0.189,0.014,0.0,0.161,0.277,150.1,5NEKjqTQPKiqOiOG8YxLdS,4
0.408,0.753,9,-6.76,0.133,0.463,1.32e-05,0.368,0.46,86.406,0Ns3nvzgfC6Yh3j5apV66n,4
0.713,0.826,8,-4.075,0.243,0.0897,0.0,0.421,0.664,86.444,1akgiRM3mN2nxu2AX6ACCW,4
0.92,0.654,11,-3.051,0.0401,0.0236,0.0153,0.036,0.847,117.046,5ChkMS8OtdzJeqyybCc9R5,4
0.776,0.867,3,-3.704,0.0479,0.0495,7.92e-06,0.197,0.918,138.827,1OOtq8tRnDM8kG2gqUPjAj,4
0.773,0.859,11,-4.913,0.0747,0.0855,0.000187,0.914,0.813,118.459,3S2R0EVwBSAVMd5UMgKTL0,4
